,url,name,merchant,Supported,Alt Domain Names,Alt Retailer Names,Product URL,Product Name,Retailer,Retailer.1,Price,Clicks,Domain Link,EPC,Domain Name,Alt Domain Link,Alt EPC,Supp Avg EPC,Supp Max EPC,Item Count,Alt Retail Count,Supp Median Item Count,Supp Avg Item Count,Current Earnings,Alt Earnings,Total Current Earnings,Total Alt Earnings,Estimated Earnings,Estimated Lift %,Higher Alt Retailer,Original Retailer
458,https://www.amazon.com/TUFT-NEEDLE-Mint-Queen-Mattress/dp/B08MBFTRNQ?&linkCode=ll1&tag=5f74b5073d701a0006d4b56207-20&linkId=c9960543adb1976cd0f35245da8d787e&language=en_US&ref_=as_li_ss_tl,TUFT & NEEDLE 2020 Mint Queen Mattress - Extra Cooling Adaptive Foam with Ceramic Cooling Gel and Edge Support - Antimicrobial Protection Powered by HEIQ - CertiPUR-US - 100 Night Trial,Amazon,Yes,DomainName_1,nan,https://www.amazon.com/TUFT-NEEDLE-Mint-Queen-Mattress/dp/B08MBFTRNQ?&linkCode=ll1&tag=5f74b5073d701a0006d4b56207-20&linkId=c9960543adb1976cd0f35245da8d787e&language=en_US&ref_=as_li_ss_tl,Tuft & Needle Mint Mattress,amazon.com,Amazon,1183,29474,amazon.com,8.44,amazon,,,6.287963340122223,8.87,138,0,4.0,5.31469298245614,248760.56,248760.56,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,bloomscape.com,amazon.com
459,https://www.amazon.com/TUFT-NEEDLE-Mint-Queen-Mattress/dp/B08MBFTRNQ?&linkCode=ll1&tag=5f74b5073d701a0006d4b56207-20&linkId=c9960543adb1976cd0f35245da8d787e&language=en_US&ref_=as_li_ss_tl,TUFT & NEEDLE 2020 Mint Queen Mattress - Extra Cooling Adaptive Foam with Ceramic Cooling Gel and Edge Support - Antimicrobial Protection Powered by HEIQ - CertiPUR-US - 100 Night Trial,Amazon,Yes,DomainName_2,nan,https://www.amazon.com/TUFT-NEEDLE-Mint-Queen-Mattress/dp/B08MBFTRNQ?&linkCode=ll1&tag=5f74b5073d701a0006d4b56207-20&linkId=c9960543adb1976cd0f35245da8d787e&language=en_US&ref_=as_li_ss_tl,Tuft & Needle Mint Mattress,amazon.com,Amazon,1183,29474,amazon.com,8.44,amazon,,,6.287963340122223,8.87,138,0,4.0,5.31469298245614,248760.56,248760.56,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,bloomscape.com,amazon.com
460,https://www.amazon.com/TUFT-NEEDLE-Mint-Queen-Mattress/dp/B08MBFTRNQ?&linkCode=ll1&tag=5f74b5073d701a0006d4b56207-20&linkId=c9960543adb1976cd0f35245da8d787e&language=en_US&ref_=as_li_ss_tl,TUFT & NEEDLE 2020 Mint Queen Mattress - Extra Cooling Adaptive Foam with Ceramic Cooling Gel and Edge Support - Antimicrobial Protection Powered by HEIQ - CertiPUR-US - 100 Night Trial,Amazon,Yes,DomainName_3,nan,https://www.amazon.com/TUFT-NEEDLE-Mint-Queen-Mattress/dp/B08MBFTRNQ?&linkCode=ll1&tag=5f74b5073d701a0006d4b56207-20&linkId=c9960543adb1976cd0f35245da8d787e&language=en_US&ref_=as_li_ss_tl,Tuft & Needle Mint Mattress,amazon.com,Amazon,1183,29474,amazon.com,8.44,amazon,,,6.287963340122223,8.87,138,0,4.0,5.31469298245614,248760.56,248760.56,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,bloomscape.com,amazon.com
461,https://www.amazon.com/Riedel-Collection-Wine-Glasses-Clear/dp/B085G21VFJ//ref=as_li_ss_tl?tag=61e82c9fd895bc00013d7f19-20&linkCode=ll1,"Riedel 00 Collection 001 Red Wine Glasses, Set of 4, Clear",Amazon,Yes,DomainName_0,nan,https://www.amazon.com/Riedel-Collection-Wine-Glasses-Clear/dp/B085G21VFJ//ref=as_li_ss_tl?tag=61e82c9fd895bc00013d7f19-20&linkCode=ll1,"Riedel 00 Collection 001 Red Wine Glasses, Set of 4",amazon.com,Amazon,486,1085,amazon.com,8.44,amazon,,,6.287963340122223,8.87,138,0,4.0,5.31469298245614,9157.4,9157.4,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,bloomscape.com,amazon.com
462,https://www.amazon.com/Riedel-Collection-Wine-Glasses-Clear/dp/B085G21VFJ//ref=as_li_ss_tl?tag=61e82c9fd895bc00013d7f19-20&linkCode=ll1,"Riedel 00 Collection 001 Red Wine Glasses, Set of 4, Clear",Amazon,Yes,DomainName_1,nan,https://www.amazon.com/Riedel-Collection-Wine-Glasses-Clear/dp/B085G21VFJ//ref=as_li_ss_tl?tag=61e82c9fd895bc00013d7f19-20&linkCode=ll1,"Riedel 00 Collection 001 Red Wine Glasses, Set of 4",amazon.com,Amazon,486,1085,amazon.com,8.44,amazon,,,6.287963340122223,8.87,138,0,4.0,5.31469298245614,9157.4,9157.4,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,bloomscape.com,amazon.com
463,https://www.amazon.com/Riedel-Collection-Wine-Glasses-Clear/dp/B085G21VFJ//ref=as_li_ss_tl?tag=61e82c9fd895bc00013d7f19-20&linkCode=ll1,"Riedel 00 Collection 001 Red Wine Glasses, Set of 4, Clear",Amazon,Yes,DomainName_2,nan,https://www.amazon.com/Riedel-Collection-Wine-Glasses-Clear/dp/B085G21VFJ//ref=as_li_ss_tl?tag=61e82c9fd895bc00013d7f19-20&linkCode=ll1,"Riedel 00 Collection 001 Red Wine Glasses, Set of 4",amazon.com,Amazon,486,1085,amazon.com,8.44,amazon,,,6.287963340122223,8.87,138,0,4.0,5.31469298245614,9157.4,9157.4,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,bloomscape.com,amazon.com
464,https://www.amazon.com/Riedel-Collection-Wine-Glasses-Clear/dp/B085G21VFJ//ref=as_li_ss_tl?tag=61e82c9fd895bc00013d7f19-20&linkCode=ll1,"Riedel 00 Collection 001 Red Wine Glasses, Set of 4, Clear",Amazon,Yes,DomainName_3,nan,https://www.amazon.com/Riedel-Collection-Wine-Glasses-Clear/dp/B085G21VFJ//ref=as_li_ss_tl?tag=61e82c9fd895bc00013d7f19-20&linkCode=ll1,"Riedel 00 Collection 001 Red Wine Glasses, Set of 4",amazon.com,Amazon,486,1085,amazon.com,8.44,amazon,,,6.287963340122223,8.87,138,0,4.0,5.31469298245614,9157.4,9157.4,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,bloomscape.com,amazon.com
465,https://www.amazon.com/TOLOCO-Massage-Gun-Upgraded-Brushless/dp/B083L8RNJR//ref=as_li_ss_tl?tag=60c8c8ac179d22000613306c-20&linkCode=ll1,"TOLOCO Massage Gun, Upgrade Percussion Muscle Massage Gun for Athletes, Handheld Deep Tissue Massager, Fathers Day and Mothers Day Gifts for Women, Men, Black",Amazon,Yes,DomainName_0,nan,https://www.amazon.com/TOLOCO-Massage-Gun-Upgraded-Brushless/dp/B083L8RNJR//ref=as_li_ss_tl?tag=60c8c8ac179d22000613306c-20&linkCode=ll1,Toloco Massage Gun,amazon.com,Amazon,1989,5177,amazon.com,8.44,amazon,,,6.287963340122223,8.87,138,0,4.0,5.31469298245614,43693.88,43693.88,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,bloomscape.com,amazon.com
466,https://www.amazon.com/TOLOCO-Massage-Gun-Upgraded-Brushless/dp/B083L8RNJR//ref=as_li_ss_tl?tag=60c8c8ac179d22000613306c-20&linkCode=ll1,"TOLOCO Massage Gun, Upgrade Percussion Muscle Massage Gun for Athletes, Handheld Deep Tissue Massager, Fathers Day and Mothers Day Gifts for Women, Men, Black",Amazon,Yes,DomainName_1,nan,https://www.amazon.com/TOLOCO-Massage-Gun-Upgraded-Brushless/dp/B083L8RNJR//ref=as_li_ss_tl?tag=60c8c8ac179d22000613306c-20&linkCode=ll1,Toloco Massage Gun,amazon.com,Amazon,1989,5177,amazon.com,8.44,amazon,,,6.287963340122223,8.87,138,0,4.0,5.31469298245614,43693.88,43693.88,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,bloomscape.com,amazon.com
467,https://www.amazon.com/TOLOCO-Massage-Gun-Upgraded-Brushless/dp/B083L8RNJR//ref=as_li_ss_tl?tag=60c8c8ac179d22000613306c-20&linkCode=ll1,"TOLOCO Massage Gun, Upgrade Percussion Muscle Massage Gun for Athletes, Handheld Deep Tissue Massager, Fathers Day and Mothers Day Gifts for Women, Men, Black",Amazon,Yes,DomainName_2,nan,https://www.amazon.com/TOLOCO-Massage-Gun-Upgraded-Brushless/dp/B083L8RNJR//ref=as_li_ss_tl?tag=60c8c8ac179d22000613306c-20&linkCode=ll1,Toloco Massage Gun,amazon.com,Amazon,1989,5177,amazon.com,8.44,amazon,,,6.287963340122223,8.87,138,0,4.0,5.31469298245614,43693.88,43693.88,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,bloomscape.com,amazon.com
468,https://www.amazon.com/TOLOCO-Massage-Gun-Upgraded-Brushless/dp/B083L8RNJR//ref=as_li_ss_tl?tag=60c8c8ac179d22000613306c-20&linkCode=ll1,"TOLOCO Massage Gun, Upgrade Percussion Muscle Massage Gun for Athletes, Handheld Deep Tissue Massager, Fathers Day and Mothers Day Gifts for Women, Men, Black",Amazon,Yes,DomainName_3,nan,https://www.amazon.com/TOLOCO-Massage-Gun-Upgraded-Brushless/dp/B083L8RNJR//ref=as_li_ss_tl?tag=60c8c8ac179d22000613306c-20&linkCode=ll1,Toloco Massage Gun,amazon.com,Amazon,1989,5177,amazon.com,8.44,amazon,,,6.287963340122223,8.87,138,0,4.0,5.31469298245614,43693.88,43693.88,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,bloomscape.com,amazon.com
469,https://www.amazon.com/dp/B07BTRDGRM?&linkCode=ll1&tag=5f74b5073d701a0006d4b56207-20&linkId=f25e0fd23842e9161f2407f9bf4fae59&language=en_US&ref_=as_li_ss_tl,"Classic Brands Cool Gel Chill Memory Foam 14-Inch Mattress with 2 BONUS Pillows |CertiPUR-US Certified |Bed-in-a-Box, Queen",Amazon,Yes,DomainName_0,nan,https://www.amazon.com/dp/B07BTRDGRM?&linkCode=ll1&tag=5f74b5073d701a0006d4b56207-20&linkId=f25e0fd23842e9161f2407f9bf4fae59&language=en_US&ref_=as_li_ss_tl,Classic Brands Cool Gel Chill Memory Foam Mattress (Queen),amazon.com,Amazon,1131,13436,amazon.com,8.44,amazon,,,6.287963340122223,8.87,138,0,4.0,5.31469298245614,113399.84,113399.84,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,bloomscape.com,amazon.com
470,https://www.amazon.com/dp/B07BTRDGRM?&linkCode=ll1&tag=5f74b5073d701a0006d4b56207-20&linkId=f25e0fd23842e9161f2407f9bf4fae59&language=en_US&ref_=as_li_ss_tl,"Classic Brands Cool Gel Chill Memory Foam 14-Inch Mattress with 2 BONUS Pillows |CertiPUR-US Certified |Bed-in-a-Box, Queen",Amazon,Yes,DomainName_1,nan,https://www.amazon.com/dp/B07BTRDGRM?&linkCode=ll1&tag=5f74b5073d701a0006d4b56207-20&linkId=f25e0fd23842e9161f2407f9bf4fae59&language=en_US&ref_=as_li_ss_tl,Classic Brands Cool Gel Chill Memory Foam Mattress (Queen),amazon.com,Amazon,1131,13436,amazon.com,8.44,amazon,,,6.287963340122223,8.87,138,0,4.0,5.31469298245614,113399.84,113399.84,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,bloomscape.com,amazon.com
471,https://www.amazon.com/dp/B07BTRDGRM?&linkCode=ll1&tag=5f74b5073d701a0006d4b56207-20&linkId=f25e0fd23842e9161f2407f9bf4fae59&language=en_US&ref_=as_li_ss_tl,"Classic Brands Cool Gel Chill Memory Foam 14-Inch Mattress with 2 BONUS Pillows |CertiPUR-US Certified |Bed-in-a-Box, Queen",Amazon,Yes,DomainName_2,nan,https://www.amazon.com/dp/B07BTRDGRM?&linkCode=ll1&tag=5f74b5073d701a0006d4b56207-20&linkId=f25e0fd23842e9161f2407f9bf4fae59&language=en_US&ref_=as_li_ss_tl,Classic Brands Cool Gel Chill Memory Foam Mattress (Queen),amazon.com,Amazon,1131,13436,amazon.com,8.44,amazon,,,6.287963340122223,8.87,138,0,4.0,5.31469298245614,113399.84,113399.84,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,bloomscape.com,amazon.com
472,https://www.amazon.com/dp/B07BTRDGRM?&linkCode=ll1&tag=5f74b5073d701a0006d4b56207-20&linkId=f25e0fd23842e9161f2407f9bf4fae59&language=en_US&ref_=as_li_ss_tl,"Classic Brands Cool Gel Chill Memory Foam 14-Inch Mattress with 2 BONUS Pillows |CertiPUR-US Certified |Bed-in-a-Box, Queen",Amazon,Yes,DomainName_3,nan,https://www.amazon.com/dp/B07BTRDGRM?&linkCode=ll1&tag=5f74b5073d701a0006d4b56207-20&linkId=f25e0fd23842e9161f2407f9bf4fae59&language=en_US&ref_=as_li_ss_tl,Classic Brands Cool Gel Chill Memory Foam Mattress (Queen),amazon.com,Amazon,1131,13436,amazon.com,8.44,amazon,,,6.287963340122223,8.87,138,0,4.0,5.31469298245614,113399.84,113399.84,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,bloomscape.com,amazon.com
473,https://www.amazon.com/California-Design-Den-Thread-Cotton/dp/B075F8QNF6//ref=as_li_ss_tl?tag=60ca3f2ff2baa30006fc4d79-20&linkCode=ll1,,,Yes,DomainName_0,nan,https://www.amazon.com/California-Design-Den-Thread-Cotton/dp/B075F8QNF6//ref=as_li_ss_tl?tag=60ca3f2ff2baa30006fc4d79-20&linkCode=ll1,California Design Den 600 Thread Count 100% Cotton Sheets,amazon.com,Amazon,1686,5468,amazon.com,8.44,amazon,,,6.287963340122223,8.87,138,0,4.0,5.31469298245614,46149.92,46149.92,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,bloomscape.com,amazon.com
474,https://www.amazon.com/California-Design-Den-Thread-Cotton/dp/B075F8QNF6//ref=as_li_ss_tl?tag=60ca3f2ff2baa30006fc4d79-20&linkCode=ll1,,,Yes,DomainName_1,nan,https://www.amazon.com/California-Design-Den-Thread-Cotton/dp/B075F8QNF6//ref=as_li_ss_tl?tag=60ca3f2ff2baa30006fc4d79-20&linkCode=ll1,California Design Den 600 Thread Count 100% Cotton Sheets,amazon.com,Amazon,1686,5468,amazon.com,8.44,amazon,,,6.287963340122223,8.87,138,0,4.0,5.31469298245614,46149.92,46149.92,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,bloomscape.com,amazon.com
475,https://www.amazon.com/California-Design-Den-Thread-Cotton/dp/B075F8QNF6//ref=as_li_ss_tl?tag=60ca3f2ff2baa30006fc4d79-20&linkCode=ll1,,,Yes,DomainName_2,nan,https://www.amazon.com/California-Design-Den-Thread-Cotton/dp/B075F8QNF6//ref=as_li_ss_tl?tag=60ca3f2ff2baa30006fc4d79-20&linkCode=ll1,California Design Den 600 Thread Count 100% Cotton Sheets,amazon.com,Amazon,1686,5468,amazon.com,8.44,amazon,,,6.287963340122223,8.87,138,0,4.0,5.31469298245614,46149.92,46149.92,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,bloomscape.com,amazon.com
476,https://www.amazon.com/California-Design-Den-Thread-Cotton/dp/B075F8QNF6//ref=as_li_ss_tl?tag=60ca3f2ff2baa30006fc4d79-20&linkCode=ll1,,,Yes,DomainName_3,nan,https://www.amazon.com/California-Design-Den-Thread-Cotton/dp/B075F8QNF6//ref=as_li_ss_tl?tag=60ca3f2ff2baa30006fc4d79-20&linkCode=ll1,California Design Den 600 Thread Count 100% Cotton Sheets,amazon.com,Amazon,1686,5468,amazon.com,8.44,amazon,,,6.287963340122223,8.87,138,0,4.0,5.31469298245614,46149.92,46149.92,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,bloomscape.com,amazon.com
477,https://www.amazon.com/dp/B07GWNHDXH/ref=as_li_ss_tl?tag=5fd3e09813632200067b42b7-20&linkCode=ll1,"Omega Juicer J8006HDS Quiet Dual-Stage Slow Speed Masticating 80 Revolutions per Minute with High Juice Output, 200-Watt, Silver",Amazon,Yes,DomainName_0,nan,https://www.amazon.com/dp/B07GWNHDXH/ref=as_li_ss_tl?tag=5fd3e09813632200067b42b7-20&linkCode=ll1,Omega J8006HDS Quiet Dual-Stage Slow Speed Masticating Juicer,amazon.com,Amazon,699,11113,amazon.com,8.44,amazon,,,6.287963340122223,8.87,138,0,4.0,5.31469298245614,93793.72,93793.72,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,bloomscape.com,amazon.com
478,https://www.amazon.com/dp/B07GWNHDXH/ref=as_li_ss_tl?tag=5fd3e09813632200067b42b7-20&linkCode=ll1,"Omega Juicer J8006HDS Quiet Dual-Stage Slow Speed Masticating 80 Revolutions per Minute with High Juice Output, 200-Watt, Silver",Amazon,Yes,DomainName_1,nan,https://www.amazon.com/dp/B07GWNHDXH/ref=as_li_ss_tl?tag=5fd3e09813632200067b42b7-20&linkCode=ll1,Omega J8006HDS Quiet Dual-Stage Slow Speed Masticating Juicer,amazon.com,Amazon,699,11113,amazon.com,8.44,amazon,,,6.287963340122223,8.87,138,0,4.0,5.31469298245614,93793.72,93793.72,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,bloomscape.com,amazon.com
479,https://www.amazon.com/dp/B07GWNHDXH/ref=as_li_ss_tl?tag=5fd3e09813632200067b42b7-20&linkCode=ll1,"Omega Juicer J8006HDS Quiet Dual-Stage Slow Speed Masticating 80 Revolutions per Minute with High Juice Output, 200-Watt, Silver",Amazon,Yes,DomainName_2,nan,https://www.amazon.com/dp/B07GWNHDXH/ref=as_li_ss_tl?tag=5fd3e09813632200067b42b7-20&linkCode=ll1,Omega J8006HDS Quiet Dual-Stage Slow Speed Masticating Juicer,amazon.com,Amazon,699,11113,amazon.com,8.44,amazon,,,6.287963340122223,8.87,138,0,4.0,5.31469298245614,93793.72,93793.72,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,bloomscape.com,amazon.com
480,https://www.amazon.com/dp/B07GWNHDXH/ref=as_li_ss_tl?tag=5fd3e09813632200067b42b7-20&linkCode=ll1,"Omega Juicer J8006HDS Quiet Dual-Stage Slow Speed Masticating 80 Revolutions per Minute with High Juice Output, 200-Watt, Silver",Amazon,Yes,DomainName_3,nan,https://www.amazon.com/dp/B07GWNHDXH/ref=as_li_ss_tl?tag=5fd3e09813632200067b42b7-20&linkCode=ll1,Omega J8006HDS Quiet Dual-Stage Slow Speed Masticating Juicer,amazon.com,Amazon,699,11113,amazon.com,8.44,amazon,,,6.287963340122223,8.87,138,0,4.0,5.31469298245614,93793.72,93793.72,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,bloomscape.com,amazon.com
481,https://www.amazon.com/Tiki-Brand-Stainless-Steel-Smoke/dp/B082XHVGZM//ref=as_li_ss_tl?tag=5ee38e8b1b05b0000686c21f-20&linkCode=ll1,TIKI Brand 25 Inch Stainless Steel Low Smoke Fire Pit - Includes Wood Pack and Cloth Cover,Amazon,Yes,DomainName_0,nan,https://www.amazon.com/Tiki-Brand-Stainless-Steel-Smoke/dp/B082XHVGZM//ref=as_li_ss_tl?tag=5ee38e8b1b05b0000686c21f-20&linkCode=ll1,Tiki Brand 25-Inch Stainless Steel Low Smoke Fire Pit,amazon.com,Amazon,35,27226,amazon.com,8.44,amazon,,,6.287963340122223,8.87,138,0,4.0,5.31469298245614,229787.43999999997,229787.43999999997,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,bloomscape.com,amazon.com
482,https://www.amazon.com/Tiki-Brand-Stainless-Steel-Smoke/dp/B082XHVGZM//ref=as_li_ss_tl?tag=5ee38e8b1b05b0000686c21f-20&linkCode=ll1,TIKI Brand 25 Inch Stainless Steel Low Smoke Fire Pit - Includes Wood Pack and Cloth Cover,Amazon,Yes,DomainName_1,nan,https://www.amazon.com/Tiki-Brand-Stainless-Steel-Smoke/dp/B082XHVGZM//ref=as_li_ss_tl?tag=5ee38e8b1b05b0000686c21f-20&linkCode=ll1,Tiki Brand 25-Inch Stainless Steel Low Smoke Fire Pit,amazon.com,Amazon,35,27226,amazon.com,8.44,amazon,,,6.287963340122223,8.87,138,0,4.0,5.31469298245614,229787.43999999997,229787.43999999997,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,bloomscape.com,amazon.com
483,https://www.amazon.com/Tiki-Brand-Stainless-Steel-Smoke/dp/B082XHVGZM//ref=as_li_ss_tl?tag=5ee38e8b1b05b0000686c21f-20&linkCode=ll1,TIKI Brand 25 Inch Stainless Steel Low Smoke Fire Pit - Includes Wood Pack and Cloth Cover,Amazon,Yes,DomainName_2,nan,https://www.amazon.com/Tiki-Brand-Stainless-Steel-Smoke/dp/B082XHVGZM//ref=as_li_ss_tl?tag=5ee38e8b1b05b0000686c21f-20&linkCode=ll1,Tiki Brand 25-Inch Stainless Steel Low Smoke Fire Pit,amazon.com,Amazon,35,27226,amazon.com,8.44,amazon,,,6.287963340122223,8.87,138,0,4.0,5.31469298245614,229787.43999999997,229787.43999999997,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,bloomscape.com,amazon.com
484,https://www.amazon.com/Tiki-Brand-Stainless-Steel-Smoke/dp/B082XHVGZM//ref=as_li_ss_tl?tag=5ee38e8b1b05b0000686c21f-20&linkCode=ll1,TIKI Brand 25 Inch Stainless Steel Low Smoke Fire Pit - Includes Wood Pack and Cloth Cover,Amazon,Yes,DomainName_3,nan,https://www.amazon.com/Tiki-Brand-Stainless-Steel-Smoke/dp/B082XHVGZM//ref=as_li_ss_tl?tag=5ee38e8b1b05b0000686c21f-20&linkCode=ll1,Tiki Brand 25-Inch Stainless Steel Low Smoke Fire Pit,amazon.com,Amazon,35,27226,amazon.com,8.44,amazon,,,6.287963340122223,8.87,138,0,4.0,5.31469298245614,229787.43999999997,229787.43999999997,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,bloomscape.com,amazon.com
485,https://www.amazon.com/dp/B07Q4MTD6K/ref=as_li_ss_tl?tag=5f344b6bbb4b5d0006d9e4c8-20&linkCode=ll1,"LUCKUP Heavy Duty Dog Cage Metal Kennel and Crate for Medium and Large Dogs, Pet Playpen with Four Wheels, Easy to Install, 48 inch, Black",Amazon,Yes,DomainName_0,nan,https://www.amazon.com/dp/B07Q4MTD6K/ref=as_li_ss_tl?tag=5f344b6bbb4b5d0006d9e4c8-20&linkCode=ll1,Luckup Heavy Duty Dog Kennel,amazon.com,Amazon,2071,19304,amazon.com,8.44,amazon,,,6.287963340122223,8.87,138,0,4.0,5.31469298245614,162925.75999999998,162925.75999999998,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,bloomscape.com,amazon.com
486,https://www.amazon.com/dp/B07Q4MTD6K/ref=as_li_ss_tl?tag=5f344b6bbb4b5d0006d9e4c8-20&linkCode=ll1,"LUCKUP Heavy Duty Dog Cage Metal Kennel and Crate for Medium and Large Dogs, Pet Playpen with Four Wheels, Easy to Install, 48 inch, Black",Amazon,Yes,DomainName_1,nan,https://www.amazon.com/dp/B07Q4MTD6K/ref=as_li_ss_tl?tag=5f344b6bbb4b5d0006d9e4c8-20&linkCode=ll1,Luckup Heavy Duty Dog Kennel,amazon.com,Amazon,2071,19304,amazon.com,8.44,amazon,,,6.287963340122223,8.87,138,0,4.0,5.31469298245614,162925.75999999998,162925.75999999998,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,bloomscape.com,amazon.com
487,https://www.amazon.com/dp/B07Q4MTD6K/ref=as_li_ss_tl?tag=5f344b6bbb4b5d0006d9e4c8-20&linkCode=ll1,"LUCKUP Heavy Duty Dog Cage Metal Kennel and Crate for Medium and Large Dogs, Pet Playpen with Four Wheels, Easy to Install, 48 inch, Black",Amazon,Yes,DomainName_2,nan,https://www.amazon.com/dp/B07Q4MTD6K/ref=as_li_ss_tl?tag=5f344b6bbb4b5d0006d9e4c8-20&linkCode=ll1,Luckup Heavy Duty Dog Kennel,amazon.com,Amazon,2071,19304,amazon.com,8.44,amazon,,,6.287963340122223,8.87,138,0,4.0,5.31469298245614,162925.75999999998,162925.75999999998,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,bloomscape.com,amazon.com
488,https://www.amazon.com/dp/B07Q4MTD6K/ref=as_li_ss_tl?tag=5f344b6bbb4b5d0006d9e4c8-20&linkCode=ll1,"LUCKUP Heavy Duty Dog Cage Metal Kennel and Crate for Medium and Large Dogs, Pet Playpen with Four Wheels, Easy to Install, 48 inch, Black",Amazon,Yes,DomainName_3,nan,https://www.amazon.com/dp/B07Q4MTD6K/ref=as_li_ss_tl?tag=5f344b6bbb4b5d0006d9e4c8-20&linkCode=ll1,Luckup Heavy Duty Dog Kennel,amazon.com,Amazon,2071,19304,amazon.com,8.44,amazon,,,6.287963340122223,8.87,138,0,4.0,5.31469298245614,162925.75999999998,162925.75999999998,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,bloomscape.com,amazon.com
489,https://www.amazon.com/Evapolar-EV-1500-Evaporative-Humidifier-Conditioner/dp/B0814173MZ//ref=as_li_ss_tl?tag=606df038512cbc00063f0afa-20&linkCode=ll1,"Evapolar EvaLIGHT Plus EV-1500 Personal Evaporative Air Cooler and Humidifier/Portable Air Conditioner, White",Amazon,Yes,DomainName_0,nan,https://www.amazon.com/Evapolar-EV-1500-Evaporative-Humidifier-Conditioner/dp/B0814173MZ//ref=as_li_ss_tl?tag=606df038512cbc00063f0afa-20&linkCode=ll1,Evapolar Personal Evaporative Air Cooler,amazon.com,Amazon,948,28250,amazon.com,8.44,amazon,,,6.287963340122223,8.87,138,0,4.0,5.31469298245614,238430.0,238430.0,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,bloomscape.com,amazon.com
490,https://www.amazon.com/Evapolar-EV-1500-Evaporative-Humidifier-Conditioner/dp/B0814173MZ//ref=as_li_ss_tl?tag=606df038512cbc00063f0afa-20&linkCode=ll1,"Evapolar EvaLIGHT Plus EV-1500 Personal Evaporative Air Cooler and Humidifier/Portable Air Conditioner, White",Amazon,Yes,DomainName_1,nan,https://www.amazon.com/Evapolar-EV-1500-Evaporative-Humidifier-Conditioner/dp/B0814173MZ//ref=as_li_ss_tl?tag=606df038512cbc00063f0afa-20&linkCode=ll1,Evapolar Personal Evaporative Air Cooler,amazon.com,Amazon,948,28250,amazon.com,8.44,amazon,,,6.287963340122223,8.87,138,0,4.0,5.31469298245614,238430.0,238430.0,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,bloomscape.com,amazon.com
491,https://www.amazon.com/Evapolar-EV-1500-Evaporative-Humidifier-Conditioner/dp/B0814173MZ//ref=as_li_ss_tl?tag=606df038512cbc00063f0afa-20&linkCode=ll1,"Evapolar EvaLIGHT Plus EV-1500 Personal Evaporative Air Cooler and Humidifier/Portable Air Conditioner, White",Amazon,Yes,DomainName_2,nan,https://www.amazon.com/Evapolar-EV-1500-Evaporative-Humidifier-Conditioner/dp/B0814173MZ//ref=as_li_ss_tl?tag=606df038512cbc00063f0afa-20&linkCode=ll1,Evapolar Personal Evaporative Air Cooler,amazon.com,Amazon,948,28250,amazon.com,8.44,amazon,,,6.287963340122223,8.87,138,0,4.0,5.31469298245614,238430.0,238430.0,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,bloomscape.com,amazon.com
